CUMULATIVE NETSIM STATISTICS AT TIME 13:57: 0
ELAPSED TIME IS  0:33: 0 ( 1980 SECONDS),    TIME PERIOD  1 ELAPSED TIME IS 1980 SECONDS
UpNode,DownNode,TravelDistanceTotal,Trips,MoveTimeTotal,DelayTravelTotal,TravelTimeTotal,MoveTimePerTravelTimeRatio,TravelTimePerDistanceTraveled,DelayTravelPerDistanceTraveled,TravelTimePerVehicle,DelayTravelPerVehicle,DelayControlPerVehicle,DelayQueuePerVehicle,DelayStopPerVehicle,StoppedVehiclesPercent,Volume,SpeedAverage,
Up Node,Down Node,Travel Distance Total,Trips,Move Time Total,Delay Travel Total,Travel Time Total,Move Time Per Travel Time Ratio,Travel Time Per DistanceT raveled,Delay Travel Per Distance Traveled,Travel Time Per Vehicle,Delay Travel Per Vehicle,Delay Control Per Vehicle,Delay Queue Per Vehicle,Delay Stop Per Vehicle,Stopped Vehicles Percent,Volume,Speed Average,
   200,   207,      10.511,     437.000,      21.022,       2.244,      23.267,       0.904,       2.214,       0.214,       3.195,       0.308,       0.026,       0.000,       0.000,       0.000,     794.947,      27.106,
   207,   208,      15.808,     437.000,      31.616,       1.834,      33.450,       0.945,       2.116,       0.116,       4.593,       0.252,       0.000,       0.000,       0.000,       0.000,     794.947,      28.355,
   197,   152,       4.636,     102.000,       9.273,       5.277,      14.550,       0.637,       3.138,       1.138,       8.559,       3.104,       1.647,       0.039,       0.039,       1.961,     185.548,      19.119,
  7037,   152,       3.857,      93.000,       7.715,      -4.465,       3.250,       2.374,       0.843,      -1.157,       2.097,      -2.880,       0.446,       0.054,       0.054,       3.226,     169.176,      71.213,
  7036,   198,       7.870,     106.000,      15.739,      -8.839,       6.900,       2.281,       0.877,      -1.123,       3.888,      -4.985,       0.000,       0.000,       0.000,       0.000,     192.825,      68.432,
  7034,   214,       4.799,     103.000,       9.598,      -6.314,       3.283,       2.923,       0.684,      -1.316,       1.913,      -3.678,       0.000,       0.000,       0.000,       0.000,     187.367,      87.695,
   199,   200,       3.749,     107.000,       7.498,       0.052,       7.550,       0.993,       2.014,       0.014,       4.234,       0.029,       0.959,       0.000,       0.000,       0.000,     194.644,      29.794,
   210,  7031,       6.364,     150.000,      12.727,       1.873,      14.600,       0.872,       2.294,       0.294,       5.840,       0.749,       0.000,       0.000,       0.000,       0.000,     272.865,      26.152,
   213,   206,       2.859,     102.000,       5.718,       0.315,       6.033,       0.948,       2.110,       0.110,       3.549,       0.185,       0.000,       0.000,       0.000,       0.000,     185.548,      28.433,
   151,  7032,       3.014,     109.000,       6.028,      -1.411,       4.617,       1.306,       1.532,      -0.468,       2.541,      -0.777,       0.000,       0.046,       0.046,       0.000,     198.282,      39.171,
  7033,   150,       5.521,     106.000,      11.042,      -6.258,       4.783,       2.308,       0.866,      -1.134,       2.708,      -3.542,       0.000,       0.000,       0.000,       0.000,     192.825,      69.251,
   203,  7035,       2.440,     113.000,       4.880,       0.370,       5.250,       0.929,       2.152,       0.152,       2.788,       0.197,       0.000,       0.000,       0.000,       0.000,     205.558,      27.883,
   211,  7029,       5.467,     115.000,      10.934,       1.466,      12.400,       0.882,       2.268,       0.268,       6.470,       0.765,       0.000,       0.000,       0.000,       0.000,     209.197,      26.453,
   204,  7038,       3.528,     139.000,       7.055,       0.261,       7.317,       0.964,       2.074,       0.074,       3.149,       0.125,       0.000,       0.000,       0.000,       0.000,     252.855,      28.928,
   201,   200,       2.730,      71.000,       5.459,       0.324,       5.783,       0.944,       2.119,       0.119,       4.887,       0.274,       0.779,       0.000,       0.000,       0.000,     129.156,      28.320,
   206,   197,       2.299,     102.000,       4.598,       0.302,       4.900,       0.938,       2.131,       0.131,       2.882,       0.178,       0.000,       0.000,       0.000,       0.000,     185.548,      28.149,
   210,   204,       5.064,     140.000,      10.129,       0.288,      10.417,       0.972,       2.057,       0.057,       4.464,       0.123,       0.001,       0.000,       0.000,       0.000,     254.674,      29.171,
   211,   203,       5.479,     113.000,      10.958,       0.126,      11.083,       0.989,       2.023,       0.023,       5.885,       0.067,       0.003,       0.000,       0.000,       0.000,     205.558,      29.660,
   198,   199,       3.031,     106.000,       6.063,      -1.746,       4.317,       1.405,       1.424,      -0.576,       2.443,      -0.988,       0.000,       0.000,       0.000,       0.000,     192.825,      42.136,
   205,   213,       5.699,     102.000,      11.398,      -0.664,      10.733,       1.062,       1.883,      -0.117,       6.262,      -0.377,       0.449,       0.000,       0.000,       0.000,     185.548,      31.857,
  7030,   201,       1.654,      71.000,       3.308,      -2.041,       1.267,       2.612,       0.766,      -1.234,       1.070,      -1.725,       0.000,       0.000,       0.000,       0.000,     129.156,      78.346,
   214,   205,       3.277,     103.000,       6.555,      -1.855,       4.700,       1.395,       1.434,      -0.566,       2.738,      -1.080,       0.000,       0.000,       0.000,       0.000,     187.367,      41.838,
   134,   129,      19.152,     466.000,      38.304,      -9.804,      28.500,       1.344,       1.488,      -0.512,       3.668,      -1.262,       0.000,       0.000,       0.000,       0.000,     847.701,      40.320,
   126,   125,       5.056,     376.000,      10.112,      -0.212,       9.900,       1.021,       1.958,      -0.042,       1.580,      -0.034,       0.011,       0.000,       0.000,       0.000,     683.982,      30.643,
   129,   126,      16.469,     465.000,      32.938,       3.713,      36.650,       0.899,       2.225,       0.225,       4.727,       0.482,       0.444,       0.002,       0.002,       0.000,     845.882,      26.961,
   125,   131,      28.950,     579.000,      57.900,       2.900,      60.800,       0.952,       2.100,       0.100,       6.291,       0.302,       0.075,       0.000,       0.000,       0.000,    1053.259,      28.569,
   131,   133,      18.172,     578.000,      36.344,       2.139,      38.483,       0.944,       2.118,       0.118,       3.991,       0.223,       0.000,       0.000,       0.000,       0.000,    1051.440,      28.332,
   133,   132,      17.540,     548.000,      35.080,      -9.630,      25.450,       1.378,       1.451,      -0.549,       2.785,      -1.054,       0.000,       0.000,       0.000,       0.000,     996.867,      41.352,
   132,   127,      23.664,     548.000,      47.327,       5.889,      53.217,       0.889,       2.249,       0.249,       5.821,       0.645,       0.209,       0.000,       0.000,       0.000,     996.867,      26.680,
   127,   128,       5.257,     487.000,      10.515,       0.335,      10.850,       0.969,       2.064,       0.064,       1.337,       0.041,       0.002,       0.000,       0.000,       0.000,     885.902,      29.073,
   128,   130,      28.975,     671.000,      57.950,       0.067,      58.017,       0.999,       2.002,       0.002,       5.182,       0.004,       0.053,       0.000,       0.000,       0.000,    1220.616,      29.966,
   130,   134,      28.509,     669.000,      57.017,       2.183,      59.200,       0.963,       2.077,       0.077,       5.305,       0.202,       0.000,       0.000,       0.000,       0.000,    1216.978,      28.894,
   126,  7019,       1.655,      42.000,       3.309,      -0.042,       3.267,       1.013,       1.974,      -0.026,       4.667,      -0.061,       0.000,       0.000,       0.000,       0.000,      76.402,      30.390,
   139,  7020,       1.527,      48.000,       3.055,       0.062,       3.117,       0.980,       2.041,       0.041,       3.896,       0.078,       0.000,       0.000,       0.000,       0.000,      87.317,      29.402,
   126,   139,       1.873,      48.000,       3.745,       0.121,       3.867,       0.969,       2.065,       0.065,       4.833,       0.152,       0.000,       0.000,       0.000,       0.000,      87.317,      29.060,
   254,   125,       2.721,      85.000,       5.441,      -2.058,       3.383,       1.608,       1.244,      -0.756,       2.388,      -1.453,       0.172,       0.000,       0.000,       0.000,     154.624,      48.248,
   141,   125,       3.612,     117.000,       7.224,       0.493,       7.717,       0.936,       2.136,       0.136,       3.957,       0.253,       1.014,       0.000,       0.000,       0.000,     212.835,      28.084,
  7022,   140,       8.832,     116.000,      17.664,      -9.514,       8.150,       2.167,       0.923,      -1.077,       4.216,      -4.921,       0.017,       0.000,       0.000,       0.000,     211.016,      65.020,
