CUMULATIVE NETSIM STATISTICS AT TIME 13:57: 0
ELAPSED TIME IS  0:33: 0 ( 1980 SECONDS),    TIME PERIOD  1 ELAPSED TIME IS 1980 SECONDS
UpNode,DownNode,TravelDistanceTotal,Trips,MoveTimeTotal,DelayTravelTotal,TravelTimeTotal,MoveTimePerTravelTimeRatio,TravelTimePerDistanceTraveled,DelayTravelPerDistanceTraveled,TravelTimePerVehicle,DelayTravelPerVehicle,DelayControlPerVehicle,DelayQueuePerVehicle,DelayStopPerVehicle,StoppedVehiclesPercent,Volume,SpeedAverage,
Up Node,Down Node,Travel Distance Total,Trips,Move Time Total,Delay Travel Total,Travel Time Total,Move Time Per Travel Time Ratio,Travel Time Per DistanceT raveled,Delay Travel Per Distance Traveled,Travel Time Per Vehicle,Delay Travel Per Vehicle,Delay Control Per Vehicle,Delay Queue Per Vehicle,Delay Stop Per Vehicle,Stopped Vehicles Percent,Volume,Speed Average,
    66,    69,     9,       0.000,       0.000,       0.000,     126.393,       0.000,       5.256,       4.417,       0.839,       4.043,       3.398,       0.645,      54.871,
    69,    70,     1,       0.000,       0.000,       1.000,    1253.274,       0.000,       4.410,       3.962,       0.448,       3.392,       3.047,       0.344,      57.365,
    69,    70,     2,       0.000,       0.000,       1.000,    1827.404,       0.000,       4.164,       3.931,       0.233,       3.203,       3.024,       0.179,      60.747,
    69,    70,     3,       0.000,       0.000,       2.000,    1411.767,       0.000,       4.036,       3.879,       0.157,       3.105,       2.984,       0.121,      62.677,
    70,    71,     1,       0.000,       0.000,       2.000,    1317.755,       0.000,       6.227,       5.606,       0.622,       4.790,       4.312,       0.478,      57.589,
    70,    71,     2,       0.000,       0.000,       3.000,    1793.167,       0.000,       5.811,       5.586,       0.225,       4.470,       4.297,       0.173,      61.716,
    70,    71,     3,       0.000,       0.000,       2.000,    1462.089,       0.000,       5.717,       5.518,       0.198,       4.397,       4.245,       0.152,      62.737,
    70,    71,     9,       0.000,       0.000,       0.000,       8.672,       0.000,      26.374,       8.007,      18.367,      20.288,       6.160,      14.128,      13.598,
    95,    74,     1,       0.000,       0.000,       3.000,    2063.246,       0.000,       5.801,       5.398,       0.403,       4.462,       4.153,       0.310,      60.294,
    95,    74,     2,       0.000,       0.000,      10.000,    1562.824,       0.000,       8.456,       5.267,       3.189,       6.505,       4.052,       2.453,      41.363,
    95,    74,     3,       0.000,       0.000,       3.000,    1541.343,       0.000,       5.924,       5.353,       0.571,       4.557,       4.118,       0.439,      59.046,
    74,    75,     1,       0.000,       0.000,       1.000,    2130.790,       0.000,       2.638,       2.390,       0.248,       2.029,       1.838,       0.191,      58.410,
    74,    75,     2,       0.000,       0.000,       5.000,    1363.358,       0.000,       7.972,       2.409,       5.563,       6.133,       1.853,       4.280,      19.330,
    74,    75,     3,       0.000,       0.000,       2.000,    1486.477,       0.000,       3.012,       2.373,       0.638,       2.317,       1.826,       0.491,      51.165,
    75,    76,     1,       0.000,       0.000,       2.000,    1709.090,       0.000,       1.643,       1.512,       0.131,       1.264,       1.163,       0.101,      59.337,
    75,    76,     2,       0.000,       0.000,       2.000,    1289.029,       0.000,       2.063,       1.533,       0.529,       1.587,       1.180,       0.407,      47.269,
    75,    76,     3,       0.000,       0.000,       1.000,    1507.308,       0.000,       1.751,       1.507,       0.244,       1.347,       1.160,       0.188,      55.676,
    76,    77,     1,       0.000,       0.000,       1.000,    1427.996,       0.000,       2.025,       1.861,       0.164,       1.557,       1.431,       0.126,      59.269,
    76,    77,     2,       0.000,       0.000,       1.000,    1322.672,       0.000,       2.206,       1.881,       0.325,       1.697,       1.447,       0.250,      54.407,
    76,    77,     3,       0.000,       0.000,       2.000,    1503.774,       0.000,       2.082,       1.855,       0.227,       1.602,       1.427,       0.175,      57.625,
    76,    77,     9,       0.000,       0.000,       0.000,     356.170,       0.000,       2.166,       1.883,       0.283,       1.666,       1.448,       0.218,      55.402,
    75,  7011,     1,       0.000,       0.000,       0.000,     471.147,       0.000,       2.500,       2.180,       0.320,       1.923,       1.677,       0.246,      54.544,
  7012,    96,     1,       0.000,       0.000,       0.000,     128.958,       0.000,       2.279,       0.955,       1.324,       1.753,       0.735,       1.018,      33.211,
    96,    76,     1,       0.000,       0.000,       0.000,     112.246,       0.000,       2.132,       1.654,       0.478,       1.640,       1.272,       0.368,      41.574,
    77,    78,     1,       0.000,       0.000,       4.000,    1110.948,       0.000,       7.028,       6.205,       0.824,       5.407,       4.773,       0.634,      57.720,
    77,    78,     2,       0.000,       0.000,       2.000,    1481.076,       0.000,       6.814,       6.311,       0.503,       5.241,       4.855,       0.387,      59.540,
    77,    78,     3,       0.000,       0.000,       3.000,    1504.995,       0.000,       6.723,       6.280,       0.443,       5.172,       4.831,       0.341,      60.342,
    77,    78,     9,       0.000,       0.000,       2.000,     506.020,       0.000,       6.766,       6.335,       0.431,       5.205,       4.873,       0.331,      59.959,
    78,    79,     1,       0.000,       0.000,       1.000,     913.393,       0.000,       3.073,       2.155,       0.919,       2.364,       1.658,       0.707,      47.252,
    78,    79,     2,       0.000,       0.000,       0.000,    1664.624,       0.000,       2.421,       2.249,       0.172,       1.862,       1.730,       0.132,      59.986,
    78,    79,     3,       0.000,       0.000,       2.000,    1504.866,       0.000,       2.350,       2.241,       0.109,       1.808,       1.724,       0.084,      61.804,
    78,    79,     9,       0.000,       0.000,       0.000,     519.026,       0.000,       2.377,       2.276,       0.101,       1.828,       1.751,       0.078,      61.096,
    79,    80,     1,       0.000,       0.000,       1.000,     842.057,       0.000,       2.123,       1.175,       0.949,       1.633,       0.904,       0.730,      36.287,
    79,    80,     2,       0.000,       0.000,       1.000,    1716.313,       0.000,       1.311,       1.190,       0.121,       1.008,       0.915,       0.093,      58.790,
    79,    80,     3,       0.000,       0.000,       0.000,    1524.299,       0.000,       1.246,       1.187,       0.059,       0.958,       0.913,       0.045,      61.847,
    79,  7013,     1,       0.000,       0.000,       0.000,     520.263,       0.000,       1.862,       1.731,       0.132,       1.433,       1.331,       0.101,      58.577,
  7014,    97,     1,       0.000,       0.000,       1.000,    1497.010,       0.000,       3.035,       0.904,       2.131,       2.335,       0.695,       1.640,      24.487,
    97,    80,     1,       0.000,       0.000,       1.000,    1285.055,       0.000,       3.376,       1.402,       1.974,       2.598,       1.079,       1.519,      21.208,
    80,    73,     1,       0.000,       0.000,       4.000,    1758.879,       0.000,      12.933,       7.223,       5.710,       9.948,       5.556,       4.392,      35.744,
    80,    73,     2,       0.000,       0.000,       3.000,    1934.360,       0.000,       8.292,       7.218,       1.074,       6.379,       5.552,       0.827,      55.748,
    80,    73,     3,       0.000,       0.000,       4.000,    1619.139,       0.000,       7.527,       7.145,       0.382,       5.790,       5.496,       0.294,      61.414,
    80,    73,     9,       0.000,       0.000,       0.000,      57.430,       0.000,      46.002,      17.988,      28.015,      37.395,      14.622,      22.773,      10.049,
    72,    61,     1,       0.000,       0.000,       1.000,    1495.500,       0.000,       2.698,       2.491,       0.207,       2.075,       1.916,       0.160,      60.144,
    72,    61,     2,       0.000,       0.000,       1.000,    1517.679,       0.000,       2.686,       2.477,       0.209,       2.066,       1.905,       0.161,      60.423,
